Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
ORDER7430,2023-07-18,Delivered,58,354.02,2,RIDER7430
ORDER7431,2023-06-30,Delivered,26,477.56,4,RIDER7431
ORDER7432,2023-08-31,Delivered,104,91.39,2,RIDER7432
ORDER7433,2023-04-20,In Transit,31,144.81,5,RIDER7433
ORDER7434,2023-08-20,In Transit,60,76.51,1,RIDER7434
ORDER7435,2023-10-29,In Transit,22,313.16,3,RIDER7435
ORDER7436,2023-10-05,In Transit,119,180.15,3,RIDER7436
ORDER7437,2023-04-25,In Transit,26,248.62,1,RIDER7437
ORDER7438,2023-06-08,Delivered,35,418.61,1,RIDER7438
ORDER7439,2023-10-19,In Transit,105,266.69,3,RIDER7439
ORDER7440,2023-10-23,Failed,34,375.74,4,RIDER7440
ORDER7441,2023-01-21,Delivered,49,129.71,3,RIDER7441
ORDER7442,2023-09-24,Failed,42,193.53,3,RIDER7442
ORDER7443,2023-05-28,Failed,47,121.86,5,RIDER7443
ORDER7444,2023-01-23,Failed,62,439.66,1,RIDER7444
ORDER7445,2023-08-13,Failed,100,439.31,4,RIDER7445
ORDER7446,2023-07-03,In Transit,31,337.92,1,RIDER7446
ORDER7447,2023-03-13,In Transit,106,471.03,2,RIDER7447
ORDER7448,2023-08-14,Failed,71,492.79,2,RIDER7448
ORDER7449,2023-02-27,Failed,79,186.01,3,RIDER7449
ORDER7450,2023-07-28,In Transit,82,427.5,5,RIDER7450
ORDER7451,2023-08-06,Failed,65,416.09,4,RIDER7451
ORDER7452,2023-09-28,Failed,83,274.53,3,RIDER7452
ORDER7453,2023-02-03,In Transit,20,58.44,4,RIDER7453
ORDER7454,2023-02-14,Failed,91,177.36,5,RIDER7454
ORDER7455,2023-12-29,Delivered,57,209.9,2,RIDER7455
ORDER7456,2023-03-12,Failed,60,469.85,4,RIDER7456
ORDER7457,2023-01-30,In Transit,109,72.85,2,RIDER7457
ORDER7458,2023-03-16,Failed,59,448.51,1,RIDER7458
ORDER7459,2023-06-13,Failed,87,130.34,1,RIDER7459
ORDER7460,2023-05-03,Delivered,46,491.8,4,RIDER7460
ORDER7461,2023-01-11,Delivered,72,198.11,2,RIDER7461
ORDER7462,2023-12-23,Failed,12,78.67,4,RIDER7462
ORDER7463,2023-08-09,Failed,55,104.02,2,RIDER7463
ORDER7464,2023-05-26,Delivered,109,153.1,4,RIDER7464
ORDER7465,2023-03-05,Failed,60,427.98,5,RIDER7465
ORDER7466,2023-09-16,In Transit,101,111.52,1,RIDER7466
ORDER7467,2023-06-07,Failed,66,388.33,2,RIDER7467
ORDER7468,2023-02-03,In Transit,70,308.19,3,RIDER7468
ORDER7469,2023-11-10,Failed,15,54.61,3,RIDER7469
ORDER7470,2023-05-30,In Transit,98,80.05,4,RIDER7470
ORDER7471,2023-05-06,In Transit,21,124.4,4,RIDER7471
ORDER7472,2023-02-06,Failed,105,176.95,3,RIDER7472
ORDER7473,2023-07-23,Failed,10,212.48,4,RIDER7473
ORDER7474,2023-10-24,In Transit,88,297.6,5,RIDER7474
ORDER7475,2023-09-07,In Transit,25,485.3,5,RIDER7475
ORDER7476,2023-01-27,Failed,40,460.28,3,RIDER7476
ORDER7477,2023-06-27,Failed,41,330.06,5,RIDER7477
ORDER7478,2023-04-16,In Transit,86,161.72,1,RIDER7478
ORDER7479,2023-06-12,Delivered,90,280.81,1,RIDER7479
ORDER7480,2023-04-04,In Transit,58,166.66,5,RIDER7480
ORDER7481,2023-11-19,In Transit,116,268.7,5,RIDER7481
ORDER7482,2023-01-11,In Transit,86,270.79,5,RIDER7482
ORDER7483,2023-02-24,Delivered,91,168.16,3,RIDER7483
ORDER7484,2023-01-19,In Transit,67,307.28,2,RIDER7484
ORDER7485,2023-02-18,Failed,25,397.0,2,RIDER7485
ORDER7486,2023-01-27,Delivered,78,465.31,4,RIDER7486
ORDER7487,2023-06-12,Failed,90,315.23,3,RIDER7487
ORDER7488,2023-09-11,Failed,116,98.86,1,RIDER7488
ORDER7489,2023-12-16,In Transit,58,391.62,3,RIDER7489
ORDER7490,2023-07-31,Failed,24,208.12,5,RIDER7490
ORDER7491,2023-09-24,In Transit,55,316.27,5,RIDER7491
ORDER7492,2023-06-17,In Transit,120,176.84,5,RIDER7492
ORDER7493,2023-05-07,Delivered,60,229.31,5,RIDER7493
ORDER7494,2023-01-14,Failed,32,133.04,5,RIDER7494
ORDER7495,2023-03-14,In Transit,97,303.44,5,RIDER7495
ORDER7496,2023-04-26,Failed,17,131.45,3,RIDER7496
ORDER7497,2023-03-01,Delivered,66,57.6,4,RIDER7497
ORDER7498,2023-07-06,In Transit,89,69.67,4,RIDER7498
ORDER7499,2023-04-03,In Transit,68,413.08,1,RIDER7499
ORDER7500,2023-02-04,Delivered,62,387.39,2,RIDER7500
ORDER7501,2023-08-30,Failed,59,258.99,5,RIDER7501
ORDER7502,2023-10-30,Delivered,101,311.97,4,RIDER7502
ORDER7503,2023-03-21,Failed,93,450.23,5,RIDER7503
ORDER7504,2023-11-07,Delivered,73,331.57,1,RIDER7504
ORDER7505,2023-05-11,In Transit,20,272.16,2,RIDER7505
ORDER7506,2023-12-16,In Transit,31,410.65,1,RIDER7506
ORDER7507,2023-03-18,Delivered,46,157.83,1,RIDER7507
ORDER7508,2023-12-01,Failed,104,463.73,5,RIDER7508
ORDER7509,2023-07-19,Failed,12,224.83,1,RIDER7509
ORDER7510,2023-09-25,Failed,43,381.22,3,RIDER7510
ORDER7511,2023-05-08,Failed,43,421.58,1,RIDER7511
ORDER7512,2023-05-25,In Transit,26,202.17,5,RIDER7512
ORDER7513,2023-11-13,Failed,79,170.37,5,RIDER7513
ORDER7514,2023-09-22,Delivered,39,79.72,2,RIDER7514
ORDER7515,2023-06-07,In Transit,92,192.67,5,RIDER7515
ORDER7516,2023-01-20,Failed,88,453.13,3,RIDER7516
ORDER7517,2023-05-30,In Transit,59,285.75,2,RIDER7517
ORDER7518,2023-02-11,Delivered,113,389.68,2,RIDER7518
ORDER7519,2023-03-24,Delivered,119,397.45,3,RIDER7519
ORDER7520,2023-06-17,Failed,49,411.05,4,RIDER7520
ORDER7521,2023-07-22,Failed,76,371.14,5,RIDER7521
ORDER7522,2023-11-23,Failed,118,74.91,2,RIDER7522
ORDER7523,2023-05-28,Failed,76,432.67,4,RIDER7523
ORDER7524,2023-02-24,Delivered,15,299.75,4,RIDER7524
ORDER7525,2023-12-24,In Transit,118,158.22,2,RIDER7525
ORDER7526,2023-10-09,In Transit,45,318.97,2,RIDER7526
ORDER7527,2023-12-19,In Transit,87,422.11,4,RIDER7527
ORDER7528,2023-08-01,In Transit,104,400.03,4,RIDER7528
ORDER7529,2023-12-28,Delivered,22,222.02,5,RIDER7529
ORDER7530,2023-05-31,Failed,25,277.45,2,RIDER7530
ORDER7531,2023-03-26,In Transit,91,324.79,3,RIDER7531
ORDER7532,2023-10-16,In Transit,88,318.94,3,RIDER7532
ORDER7533,2023-08-06,In Transit,109,434.19,3,RIDER7533
ORDER7534,2023-05-29,Delivered,41,161.15,2,RIDER7534
ORDER7535,2023-06-20,Failed,99,76.92,5,RIDER7535
ORDER7536,2023-10-31,Delivered,50,126.53,4,RIDER7536
ORDER7537,2023-08-19,Delivered,51,116.0,5,RIDER7537
ORDER7538,2023-12-25,Delivered,42,137.72,5,RIDER7538
ORDER7539,2023-06-27,Delivered,109,420.4,2,RIDER7539
ORDER7540,2023-06-24,Delivered,45,222.48,3,RIDER7540
ORDER7541,2023-11-11,In Transit,16,186.7,3,RIDER7541
ORDER7542,2023-09-23,In Transit,10,360.22,5,RIDER7542
ORDER7543,2023-08-12,Failed,57,418.39,2,RIDER7543
ORDER7544,2023-08-08,In Transit,115,110.08,2,RIDER7544
ORDER7545,2023-01-15,In Transit,92,492.1,2,RIDER7545
ORDER7546,2023-02-11,In Transit,34,268.54,2,RIDER7546
ORDER7547,2023-03-28,Failed,110,230.97,1,RIDER7547
ORDER7548,2023-09-10,In Transit,91,470.58,2,RIDER7548
ORDER7549,2023-12-02,In Transit,56,445.84,5,RIDER7549
ORDER7550,2023-01-15,Failed,75,142.83,5,RIDER7550
ORDER7551,2023-01-20,In Transit,89,373.85,2,RIDER7551
ORDER7552,2023-08-02,Failed,30,220.26,2,RIDER7552
ORDER7553,2023-08-15,In Transit,107,353.76,3,RIDER7553
ORDER7554,2023-04-21,Delivered,112,382.37,2,RIDER7554
ORDER7555,2023-09-23,In Transit,108,205.99,4,RIDER7555
ORDER7556,2023-08-09,Failed,57,311.67,5,RIDER7556
ORDER7557,2023-12-26,In Transit,88,312.63,5,RIDER7557
ORDER7558,2023-08-31,Delivered,34,420.35,1,RIDER7558
ORDER7559,2023-05-21,Failed,29,300.15,1,RIDER7559
ORDER7560,2023-11-11,Failed,62,178.46,5,RIDER7560
ORDER7561,2023-06-08,Delivered,46,158.2,3,RIDER7561
ORDER7562,2023-05-05,Failed,49,452.29,4,RIDER7562
ORDER7563,2023-10-13,In Transit,92,385.76,4,RIDER7563
ORDER7564,2023-11-27,Failed,65,269.78,3,RIDER7564
ORDER7565,2023-06-06,Failed,42,70.73,1,RIDER7565
ORDER7566,2023-02-11,Delivered,25,394.47,5,RIDER7566
ORDER7567,2023-04-26,In Transit,46,167.87,1,RIDER7567
ORDER7568,2023-07-09,In Transit,73,123.92,5,RIDER7568
ORDER7569,2023-11-04,In Transit,91,141.91,1,RIDER7569
ORDER7570,2023-10-23,In Transit,68,245.28,1,RIDER7570
ORDER7571,2023-11-17,Failed,26,441.19,4,RIDER7571
ORDER7572,2023-02-13,Delivered,116,294.14,2,RIDER7572
ORDER7573,2023-03-03,Delivered,79,88.92,2,RIDER7573
ORDER7574,2023-12-19,Failed,10,140.1,1,RIDER7574
ORDER7575,2023-11-08,Delivered,15,255.55,4,RIDER7575
ORDER7576,2023-06-30,In Transit,91,83.06,3,RIDER7576
ORDER7577,2023-08-09,Delivered,28,219.34,2,RIDER7577
ORDER7578,2023-03-05,In Transit,54,352.53,5,RIDER7578
ORDER7579,2023-09-05,Delivered,93,426.28,4,RIDER7579
ORDER7580,2023-08-29,Delivered,47,303.64,4,RIDER7580
ORDER7581,2023-08-27,In Transit,54,412.42,5,RIDER7581
ORDER7582,2023-02-13,In Transit,86,300.5,3,RIDER7582
ORDER7583,2023-02-23,In Transit,25,481.27,4,RIDER7583
ORDER7584,2023-01-20,Failed,51,219.09,4,RIDER7584
ORDER7585,2023-09-29,In Transit,38,138.01,3,RIDER7585
ORDER7586,2023-03-12,Failed,89,76.43,5,RIDER7586
ORDER7587,2023-12-03,In Transit,38,175.35,1,RIDER7587
ORDER7588,2023-12-06,In Transit,40,163.08,5,RIDER7588
ORDER7589,2023-05-26,In Transit,118,182.3,1,RIDER7589
ORDER7590,2023-10-25,In Transit,14,183.38,3,RIDER7590
ORDER7591,2023-10-26,Delivered,18,221.95,4,RIDER7591
ORDER7592,2023-03-14,In Transit,66,110.4,5,RIDER7592
ORDER7593,2023-07-10,In Transit,38,380.18,4,RIDER7593
ORDER7594,2023-12-11,Failed,76,470.54,4,RIDER7594
ORDER7595,2023-12-12,In Transit,101,401.42,2,RIDER7595
ORDER7596,2023-01-26,In Transit,71,313.28,5,RIDER7596
ORDER7597,2023-12-05,In Transit,117,346.92,5,RIDER7597
ORDER7598,2023-08-06,Failed,98,248.05,3,RIDER7598
ORDER7599,2023-08-23,Failed,63,76.51,1,RIDER7599
ORDER7600,2023-02-19,Delivered,31,365.25,1,RIDER7600
ORDER7601,2023-05-11,Failed,84,240.66,3,RIDER7601
ORDER7602,2023-01-30,In Transit,50,437.34,4,RIDER7602
ORDER7603,2023-08-23,In Transit,23,475.32,2,RIDER7603
ORDER7604,2023-08-11,Delivered,64,469.83,1,RIDER7604
ORDER7605,2023-09-29,Delivered,23,442.42,4,RIDER7605
ORDER7606,2023-09-14,In Transit,108,247.89,2,RIDER7606
ORDER7607,2023-10-10,In Transit,15,374.64,3,RIDER7607
ORDER7608,2023-11-02,Failed,13,202.83,5,RIDER7608
ORDER7609,2023-09-04,In Transit,25,373.54,5,RIDER7609
ORDER7610,2023-11-05,Failed,56,201.9,4,RIDER7610
ORDER7611,2023-11-15,In Transit,94,359.74,1,RIDER7611
ORDER7612,2023-04-07,Delivered,48,197.41,2,RIDER7612
ORDER7613,2023-09-04,Failed,114,313.19,5,RIDER7613
ORDER7614,2023-09-03,In Transit,92,380.07,1,RIDER7614
ORDER7615,2023-04-02,Failed,105,363.57,4,RIDER7615
ORDER7616,2023-07-25,In Transit,117,340.16,4,RIDER7616
ORDER7617,2023-04-26,In Transit,119,397.92,3,RIDER7617
ORDER7618,2023-02-21,Delivered,99,347.55,4,RIDER7618
ORDER7619,2023-09-02,Failed,29,195.88,4,RIDER7619
ORDER7620,2023-01-01,Delivered,41,102.49,4,RIDER7620
ORDER7621,2023-07-11,Failed,99,454.08,1,RIDER7621
ORDER7622,2023-05-05,Failed,37,197.5,2,RIDER7622
ORDER7623,2023-08-04,Failed,18,242.69,4,RIDER7623
ORDER7624,2023-11-22,In Transit,110,199.17,2,RIDER7624
ORDER7625,2023-04-22,In Transit,102,216.16,3,RIDER7625
ORDER7626,2023-06-03,Failed,40,414.5,2,RIDER7626
ORDER7627,2023-10-24,Failed,74,328.55,1,RIDER7627
ORDER7628,2023-09-04,Delivered,101,422.48,4,RIDER7628
ORDER7629,2023-11-06,Failed,83,499.31,3,RIDER7629
ORDER7630,2023-05-27,Failed,58,263.36,3,RIDER7630
ORDER7631,2023-01-07,In Transit,56,137.81,3,RIDER7631
ORDER7632,2023-01-06,Delivered,89,66.41,4,RIDER7632
ORDER7633,2023-12-04,In Transit,20,438.76,2,RIDER7633
ORDER7634,2023-11-07,Failed,31,126.82,2,RIDER7634
ORDER7635,2023-11-11,In Transit,31,214.46,5,RIDER7635
ORDER7636,2023-08-07,Delivered,69,324.83,2,RIDER7636
ORDER7637,2023-08-22,Delivered,62,101.52,2,RIDER7637
ORDER7638,2023-10-14,Delivered,28,377.91,1,RIDER7638
ORDER7639,2023-03-10,Failed,88,224.51,5,RIDER7639
ORDER7640,2023-08-04,In Transit,116,130.55,4,RIDER7640
ORDER7641,2023-08-31,In Transit,13,411.37,3,RIDER7641
ORDER7642,2023-05-08,In Transit,63,356.78,1,RIDER7642
ORDER7643,2023-07-11,In Transit,118,289.03,2,RIDER7643
ORDER7644,2023-10-12,Delivered,106,254.31,5,RIDER7644
ORDER7645,2023-07-16,Failed,78,415.8,3,RIDER7645
ORDER7646,2023-03-13,In Transit,31,463.76,3,RIDER7646
ORDER7647,2023-03-21,Failed,110,326.88,3,RIDER7647
ORDER7648,2023-12-03,In Transit,120,187.53,5,RIDER7648
ORDER7649,2023-02-04,Failed,28,251.59,4,RIDER7649
ORDER7650,2023-12-31,Failed,53,349.31,2,RIDER7650
ORDER7651,2023-10-14,Delivered,107,253.83,5,RIDER7651
ORDER7652,2023-02-18,Failed,62,219.96,3,RIDER7652
ORDER7653,2023-01-20,Failed,59,443.37,1,RIDER7653
ORDER7654,2023-10-03,Failed,66,84.77,1,RIDER7654
ORDER7655,2023-10-16,In Transit,82,483.41,5,RIDER7655
ORDER7656,2023-03-16,Failed,84,390.59,5,RIDER7656
ORDER7657,2023-03-11,Delivered,72,315.85,1,RIDER7657
ORDER7658,2023-10-09,Failed,99,389.07,1,RIDER7658
ORDER7659,2023-06-03,Delivered,82,134.19,4,RIDER7659
ORDER7660,2023-10-04,Delivered,85,498.18,4,RIDER7660
ORDER7661,2023-03-10,In Transit,23,213.18,2,RIDER7661
ORDER7662,2023-04-09,In Transit,49,417.2,1,RIDER7662
ORDER7663,2023-03-23,Delivered,29,378.88,3,RIDER7663
ORDER7664,2023-07-23,Failed,46,284.3,4,RIDER7664
ORDER7665,2023-11-27,In Transit,80,84.48,2,RIDER7665
ORDER7666,2023-01-06,Failed,27,483.05,4,RIDER7666
ORDER7667,2023-11-25,Failed,79,466.46,1,RIDER7667
ORDER7668,2023-02-25,Failed,43,85.99,4,RIDER7668
ORDER7669,2023-12-30,Delivered,110,155.87,4,RIDER7669
ORDER7670,2023-06-06,Failed,117,453.05,3,RIDER7670
ORDER7671,2023-06-18,Delivered,82,206.8,2,RIDER7671
ORDER7672,2023-02-10,In Transit,112,303.99,1,RIDER7672
ORDER7673,2023-11-19,In Transit,71,336.05,4,RIDER7673
ORDER7674,2023-05-18,In Transit,65,261.21,1,RIDER7674
ORDER7675,2023-07-21,Failed,31,198.86,2,RIDER7675
ORDER7676,2023-01-19,Delivered,110,160.51,2,RIDER7676
ORDER7677,2023-04-30,Failed,45,147.01,5,RIDER7677
ORDER7678,2023-11-02,Failed,66,360.55,2,RIDER7678
ORDER7679,2023-10-28,Delivered,111,311.17,5,RIDER7679
ORDER7680,2023-03-21,Delivered,75,73.47,5,RIDER7680
ORDER7681,2023-06-28,Failed,31,254.07,5,RIDER7681
ORDER7682,2023-09-16,Failed,19,139.22,5,RIDER7682
ORDER7683,2023-06-30,Failed,46,435.29,4,RIDER7683
ORDER7684,2023-04-14,Failed,91,309.36,5,RIDER7684
ORDER7685,2023-01-24,Delivered,58,90.45,1,RIDER7685
ORDER7686,2023-06-12,Delivered,11,307.92,4,RIDER7686
ORDER7687,2023-03-11,In Transit,32,395.02,2,RIDER7687
ORDER7688,2023-02-16,Delivered,65,487.38,2,RIDER7688
ORDER7689,2023-08-23,In Transit,44,114.2,3,RIDER7689
ORDER7690,2023-11-20,Delivered,46,465.75,5,RIDER7690
ORDER7691,2023-01-11,Delivered,27,109.93,5,RIDER7691
ORDER7692,2023-08-02,Failed,54,337.48,1,RIDER7692
ORDER7693,2023-03-12,In Transit,73,65.79,4,RIDER7693
ORDER7694,2023-08-15,In Transit,87,495.22,1,RIDER7694
ORDER7695,2023-01-03,Delivered,22,66.02,2,RIDER7695
ORDER7696,2023-02-24,Delivered,15,185.91,1,RIDER7696
ORDER7697,2023-07-06,Delivered,42,135.07,2,RIDER7697
ORDER7698,2023-06-23,Failed,46,297.75,5,RIDER7698
ORDER7699,2023-03-07,In Transit,80,72.72,1,RIDER7699
ORDER7700,2023-08-03,Delivered,89,465.6,1,RIDER7700
ORDER7701,2023-08-10,Delivered,76,155.96,1,RIDER7701
ORDER7702,2023-01-20,In Transit,108,114.97,3,RIDER7702
ORDER7703,2023-06-02,Failed,42,476.02,3,RIDER7703
ORDER7704,2023-03-14,Delivered,59,361.15,1,RIDER7704
ORDER7705,2023-01-11,In Transit,100,253.55,2,RIDER7705
ORDER7706,2023-11-24,Failed,99,55.16,5,RIDER7706
ORDER7707,2023-11-28,Failed,23,486.96,2,RIDER7707
ORDER7708,2023-12-30,Delivered,116,268.39,3,RIDER7708
ORDER7709,2023-01-15,Delivered,31,353.33,5,RIDER7709
ORDER7710,2023-07-22,Delivered,38,98.12,5,RIDER7710
ORDER7711,2023-03-09,Delivered,94,480.88,2,RIDER7711
ORDER7712,2023-08-18,Delivered,92,391.66,3,RIDER7712
ORDER7713,2023-10-15,In Transit,18,461.37,2,RIDER7713
ORDER7714,2023-11-08,Delivered,107,110.61,1,RIDER7714
ORDER7715,2023-12-09,Delivered,85,266.0,2,RIDER7715
ORDER7716,2023-10-16,In Transit,91,329.83,2,RIDER7716
ORDER7717,2023-08-31,Delivered,85,498.26,2,RIDER7717
ORDER7718,2023-05-13,In Transit,35,356.19,1,RIDER7718
ORDER7719,2023-05-18,In Transit,63,341.06,3,RIDER7719
ORDER7720,2023-11-19,In Transit,51,427.61,5,RIDER7720
ORDER7721,2023-02-10,Delivered,49,262.54,2,RIDER7721
ORDER7722,2023-07-29,In Transit,108,118.88,4,RIDER7722
ORDER7723,2023-06-13,Delivered,39,257.53,3,RIDER7723
ORDER7724,2023-03-20,Failed,67,71.08,4,RIDER7724
ORDER7725,2023-12-11,In Transit,72,481.12,1,RIDER7725
ORDER7726,2023-11-21,Delivered,117,93.08,5,RIDER7726
ORDER7727,2023-12-28,Delivered,62,269.09,4,RIDER7727
ORDER7728,2023-06-15,In Transit,14,330.49,2,RIDER7728
ORDER7729,2023-09-09,In Transit,67,228.29,5,RIDER7729
ORDER7730,2023-07-03,In Transit,18,201.11,2,RIDER7730
ORDER7731,2023-04-16,In Transit,84,363.18,2,RIDER7731
ORDER7732,2023-08-21,Failed,48,473.75,5,RIDER7732
ORDER7733,2023-01-05,In Transit,74,484.92,3,RIDER7733
ORDER7734,2023-02-24,Failed,29,110.45,4,RIDER7734
ORDER7735,2023-08-09,In Transit,44,116.32,4,RIDER7735
ORDER7736,2023-01-11,Delivered,75,195.14,4,RIDER7736
ORDER7737,2023-05-07,In Transit,45,498.97,4,RIDER7737
ORDER7738,2023-02-13,In Transit,33,264.05,4,RIDER7738
ORDER7739,2023-11-21,In Transit,84,102.57,4,RIDER7739
ORDER7740,2023-12-21,Failed,53,341.69,1,RIDER7740
ORDER7741,2023-04-26,Failed,52,327.61,2,RIDER7741
ORDER7742,2023-10-10,Failed,103,210.13,4,RIDER7742
ORDER7743,2023-03-23,In Transit,116,141.92,3,RIDER7743
ORDER7744,2023-11-29,Failed,115,467.43,2,RIDER7744
ORDER7745,2023-12-30,In Transit,53,428.64,3,RIDER7745
ORDER7746,2023-05-20,Delivered,69,302.45,3,RIDER7746
ORDER7747,2023-03-16,Delivered,65,136.39,3,RIDER7747
ORDER7748,2023-08-04,Delivered,62,345.83,3,RIDER7748
ORDER7749,2023-07-16,Failed,21,197.62,4,RIDER7749
ORDER7750,2023-12-25,Failed,15,380.77,3,RIDER7750
ORDER7751,2023-06-29,Failed,23,233.35,1,RIDER7751
ORDER7752,2023-02-02,In Transit,62,323.32,3,RIDER7752
ORDER7753,2023-07-08,In Transit,52,240.14,2,RIDER7753
ORDER7754,2023-10-24,Delivered,18,478.26,2,RIDER7754
ORDER7755,2023-10-02,Failed,76,55.81,1,RIDER7755
ORDER7756,2023-07-11,In Transit,87,51.22,4,RIDER7756
ORDER7757,2023-08-08,Delivered,81,77.87,1,RIDER7757
ORDER7758,2023-04-23,In Transit,100,79.23,2,RIDER7758
ORDER7759,2023-04-11,In Transit,28,205.39,5,RIDER7759
ORDER7760,2023-05-20,Failed,12,461.3,5,RIDER7760
ORDER7761,2023-02-22,Delivered,72,67.85,1,RIDER7761
ORDER7762,2023-03-08,In Transit,38,67.62,3,RIDER7762
ORDER7763,2023-03-12,In Transit,119,270.49,3,RIDER7763
ORDER7764,2023-07-15,In Transit,35,369.58,4,RIDER7764
ORDER7765,2023-11-04,Delivered,25,103.37,5,RIDER7765
ORDER7766,2023-10-15,In Transit,91,71.68,5,RIDER7766
ORDER7767,2023-12-31,Delivered,115,150.98,4,RIDER7767
ORDER7768,2023-06-26,In Transit,29,418.02,2,RIDER7768
ORDER7769,2023-08-13,Delivered,14,176.34,2,RIDER7769
ORDER7770,2023-09-19,Delivered,58,300.36,5,RIDER7770
ORDER7771,2023-04-30,In Transit,12,410.45,3,RIDER7771
ORDER7772,2023-11-13,Failed,61,263.51,3,RIDER7772
ORDER7773,2023-01-06,Failed,31,134.12,2,RIDER7773
ORDER7774,2023-03-24,Delivered,24,350.86,3,RIDER7774
ORDER7775,2023-02-20,Delivered,59,96.8,2,RIDER7775
ORDER7776,2023-06-28,In Transit,16,72.81,3,RIDER7776
ORDER7777,2023-09-27,Delivered,58,423.12,1,RIDER7777
ORDER7778,2023-11-08,Delivered,82,204.33,3,RIDER7778
ORDER7779,2023-01-06,Failed,84,285.4,3,RIDER7779
ORDER7780,2023-04-25,In Transit,43,250.02,1,RIDER7780
ORDER7781,2023-01-25,Failed,62,462.34,5,RIDER7781
ORDER7782,2023-11-10,Failed,26,454.7,2,RIDER7782
ORDER7783,2023-01-14,Delivered,38,467.53,2,RIDER7783
ORDER7784,2023-04-28,In Transit,77,57.11,3,RIDER7784
ORDER7785,2023-05-29,Failed,11,302.71,3,RIDER7785
ORDER7786,2023-10-23,Failed,20,319.23,3,RIDER7786
ORDER7787,2023-01-29,Delivered,13,99.84,2,RIDER7787
ORDER7788,2023-01-24,Delivered,13,74.19,3,RIDER7788
ORDER7789,2023-01-10,In Transit,31,102.54,2,RIDER7789
ORDER7790,2023-03-11,In Transit,36,349.35,1,RIDER7790
ORDER7791,2023-04-27,Delivered,98,180.83,5,RIDER7791
ORDER7792,2023-07-30,Failed,31,92.27,3,RIDER7792
ORDER7793,2023-07-11,Delivered,84,242.43,3,RIDER7793
ORDER7794,2023-04-20,Failed,56,495.23,1,RIDER7794
ORDER7795,2023-07-09,In Transit,36,374.19,1,RIDER7795
ORDER7796,2023-04-20,Failed,98,456.56,3,RIDER7796
ORDER7797,2023-01-09,In Transit,99,390.34,3,RIDER7797
ORDER7798,2023-12-11,Failed,113,347.82,1,RIDER7798
ORDER7799,2023-06-25,Delivered,115,365.05,2,RIDER7799
ORDER7800,2023-11-15,Delivered,50,282.2,2,RIDER7800
ORDER7801,2023-04-16,In Transit,76,277.76,3,RIDER7801
ORDER7802,2023-03-17,Failed,50,260.33,1,RIDER7802
ORDER7803,2023-07-08,Failed,13,183.71,3,RIDER7803
ORDER7804,2023-07-12,Failed,47,284.4,3,RIDER7804
ORDER7805,2023-11-25,Delivered,118,450.9,1,RIDER7805
ORDER7806,2023-09-30,In Transit,20,404.56,3,RIDER7806
ORDER7807,2023-09-22,Failed,108,132.58,5,RIDER7807
ORDER7808,2023-11-01,In Transit,112,157.58,5,RIDER7808
ORDER7809,2023-07-06,In Transit,64,289.27,1,RIDER7809
ORDER7810,2023-02-09,Failed,24,467.14,4,RIDER7810
ORDER7811,2023-04-21,Failed,26,397.0,5,RIDER7811
ORDER7812,2023-06-23,Delivered,37,399.02,5,RIDER7812
ORDER7813,2023-05-02,In Transit,31,221.87,2,RIDER7813
ORDER7814,2023-05-02,In Transit,13,368.57,5,RIDER7814
ORDER7815,2023-06-19,In Transit,65,283.31,2,RIDER7815
ORDER7816,2023-11-29,Delivered,116,257.22,1,RIDER7816
ORDER7817,2023-06-28,Delivered,41,326.48,3,RIDER7817
ORDER7818,2023-06-03,In Transit,60,123.0,2,RIDER7818
ORDER7819,2023-06-02,Delivered,112,407.04,1,RIDER7819
ORDER7820,2023-02-08,Delivered,69,342.14,5,RIDER7820
ORDER7821,2023-03-31,Delivered,66,113.17,4,RIDER7821
ORDER7822,2023-09-04,Failed,58,162.11,3,RIDER7822
ORDER7823,2023-05-12,Failed,97,116.89,3,RIDER7823
ORDER7824,2023-09-18,Delivered,71,168.81,5,RIDER7824
ORDER7825,2023-11-08,Failed,89,318.88,3,RIDER7825
ORDER7826,2023-10-08,In Transit,17,399.96,4,RIDER7826
ORDER7827,2023-02-06,Delivered,45,469.93,2,RIDER7827
ORDER7828,2023-09-17,Delivered,100,492.35,2,RIDER7828
ORDER7829,2023-01-12,Failed,45,295.63,4,RIDER7829
ORDER7830,2023-02-15,In Transit,76,215.33,2,RIDER7830
ORDER7831,2023-10-21,Delivered,18,63.29,5,RIDER7831
ORDER7832,2023-11-06,Failed,112,213.14,1,RIDER7832
ORDER7833,2023-04-11,In Transit,30,207.97,3,RIDER7833
ORDER7834,2023-11-17,In Transit,32,493.09,4,RIDER7834
ORDER7835,2023-12-01,In Transit,104,499.6,5,RIDER7835
ORDER7836,2023-06-10,Delivered,101,389.14,3,RIDER7836
ORDER7837,2023-07-04,Failed,115,203.17,2,RIDER7837
ORDER7838,2023-06-06,In Transit,13,443.57,5,RIDER7838
ORDER7839,2023-01-13,Failed,67,454.16,2,RIDER7839
ORDER7840,2023-06-29,Failed,19,436.45,2,RIDER7840
ORDER7841,2023-01-19,Failed,98,370.8,5,RIDER7841
ORDER7842,2023-09-10,In Transit,35,388.56,3,RIDER7842
ORDER7843,2023-11-17,Delivered,103,360.66,4,RIDER7843
